小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价
广园东东方名都,待售,增城 - 广园东与新塘出口东洲大道交汇处(碧桂园凤凰城对面),三居(7)，四居(4),2018.02.05,售价待定,总价待定
龙璟山,在售,番禺 - 南村镇南村景山大街61号（广州雅居乐旁）,不限(2),2017.03.30,"均价28,000元/m²",484-963万元
万科柏悦湾(商办),售罄,荔湾 - 荔湾松洲街坦尾村地段（桥中南路海角红楼旁）,三居(2),,售价待定,总价待定
朱美拉公寓(别墅),售罄,[天河-珠江新城]冼村路16号,二居(2)，三居(1),,总价待定,
保利中汇广场(别墅),售罄,[天河-天河北]林和西路(火车东站东侧),一居(3)，二居(1),,总价待定,
嘉裕丹顿阳光(商办),售罄,[天河-珠江新城]珠江新城海安路2号,二居(3)，三居(1)，四居(2),,售价待定,总价待定
华景里,售罄,天河 - 华景东路信华花园北侧（华景公交车场南侧）,一居(2)，三居(7)，四居(3)，五居及以上(4),2016.11.16,售价待定,总价待定
芙蓉春晓,在售,[花都-狮岭]芙蓉大道东侧（新庄村）,二居(1)，三居(5),2017.03.07,"均价8,650元/m²",92-93万元
崇和花园,待售,增城 - 永和新新七路299号（广惠高速入口处北侧500米）,一居(1)，二居(3)，三居(5),2018.02.06,售价待定,总价待定
东怡新地,在售,番禺 - 亚运大道与清河东路接驳口（地铁番禺广场站B出口）,二居(6)，三居(7)，四居(1),2017.04.06,"均价35,000元/m²",490-494万元
荔江美筑(商办),售罄,荔湾 - 芳村大道西大鹏街52号-64号（双）（荔湾区委西行500米）,二居(2)，三居(2),,售价待定,总价待定
广州星河丹堤,在售,[南沙-金洲]黄山鲁森林公园内,一居(1)，二居(4)，三居(10)，四居(2),2018.02.05,"均价26,000元/m²",231-351万元
观山苑,售罄,[天河-天河北]粤垦路观峰北街8号,一居(4)，二居(5)，三居(2)，四居(1),2017.04.05,售价待定,总价待定
珠光御景骏庭(商办),售罄,[天河-东圃]东圃东湖工业区南侧,二居(2)，三居(5),2017.03.21,售价待定,总价待定
天荟公馆,售罄,[天河-天河公园]黄埔大道中288号之一,二居(2)，三居(4)，四居(3),2016.11.16,"均价67,000元/m²",总价待定
旭日雅苑幸福里,售罄,天河 - 一横路员村西街4号大院旭日雅苑A栋,二居(2)，三居(6),,"均价32,500元/m²",总价待定
花城悦翠园,在售,[花都-区府]花山大道43号,二居(1)，三居(4)，四居(1),2017.11.24,"均价13,800元/m²",92-99万元
馨泉花园,在售,[花都]花都区平龙路19号,一居(2)，开间(1),2017.06.01,"均价16,500元/m²",92-150万元
保利翡翠山(商办),在售,花都 - 建设北路192号（花都公安办证大厅对面）,不限(6)，三居(5)，四居(2),2017.03.28,"均价23,000元/m²",97-304万元
仁安花园,待售,[增城-朱村]朱村街广汕公路南边，朱宁路北侧,二居(1)，三居(2),2018.02.07,售价待定,总价待定
碧桂园豪进左岸（商办）,在售,[增城-荔城]石滩体育馆东行约400米处,三居(2)，四居(1),2018.02.06,"均价14,500元/m²",总价待定
逸翠庄园,待售,[增城-朱村]增城大道292号,五居及以上(1),2018.02.07,总价待定,
新景豪庭(商办),待售,[增城-新塘]广深大道西228号,不限(2),2017.04.05,售价待定,总价待定
百晟广场,待售,[增城-新塘]公园东路11号,二居(1)，三居(1)，四居(1),2017.04.11,售价待定,总价待定
佳大花漾时光,待售,[增城-新塘]新耀南路6号,二居(1)，三居(2),2017.04.11,售价待定,总价待定
中森茗苑,待售,[增城-新塘]石新路168号,二居(6)，三居(2),2018.02.07,售价待定,总价待定
金泽豪庭,待售,增城 - 金泽路1号（107国道与东江大道交汇处）,二居(1)，三居(12),2018.02.07,售价待定,总价待定
天睿,在售,番禺 - 石北工业路（大石地铁站与会江地铁站之间）,不限(2),2017.03.29,"均价42,000元/m²",525-777万元
富力君湖华庭(别墅),售罄,荔湾 - 流花路君湖一街1－4号、君湖二街1号（陆军总医院西行300米...,三居(3)，四居(3)，五居及以上(1),,总价待定,
港航华庭(商办),在售,南沙 - 南沙街进港大道582号（碧桂园天玺湾斜对面）,三居(1)，四居(1),2017.02.21,"均价46,000元/m²",469-644万元
华景里(商办),售罄,天河 - 华景东路信华花园北侧（华景公交车场南侧）,一居(2)，三居(7)，四居(3)，五居及以上(4),2016.11.16,"均价35,000元/m²",总价待定
美景国际公寓(别墅),售罄,白云 - 白云区远景路西段距离三元里大道约100米,一居(1)，二居(2)，三居(2),,总价待定,
清水蓝湾,在售,[花都-新机场]花东镇保良村溪河西路7号,三居(2),2017.03.15,"均价8,200元/m²",98万元
荔园悦享花醍,在售,[花都-区府]迎宾大道西（珠宝城对面）,二居(2)，三居(3),2017.06.09,"均价14,000元/m²",105-126万元
花都颐和山庄(别墅),在售,[花都-新机场]山前大道,不限(3)，二居(1)，三居(39)，四居(7),2017.06.05,106-166万元/套,
保利翡翠山,在售,花都 - 建设北路192号（花都公安办证大厅对面）,不限(6)，三居(5)，四居(2),2017.06.05,"均价21,000元/m²",118-159万元
金泽惠百氏,待售,[增城-新塘]107国道与东江大道交汇路口,一居(5)，二居(8)，三居(2),2018.02.06,售价待定,总价待定
东湖洲花园,在售,[番禺]清河东路东段傍雁路(番禺客运站旁),三居(8)，四居(3)，五居及以上(3),2017.06.06,"均价28,000元/m²",792万元
珑翠,在售,番禺 - 钟村街道内，汉溪大道中以北、105国道东侧、市广路西南侧,三居(5)，四居(2)，五居及以上(1),2017.03.29,"均价37,000元/m²",925万元
康侨荔都,售罄,[荔湾-陈家祠]康王南路15、17、19号,二居(4)，三居(2),,"均价35,436元/m²",总价待定
岭南湾畔(别墅),售罄,[荔湾-环市西]西湾路东西两侧(水泥厂地块),三居(6),,总价待定,
宏新华庭(商办),售罄,[荔湾-陈家祠]光复北路康公直街12-38号,三居(4),,售价待定,总价待定
富力唐宁公馆(别墅),售罄,[荔湾-环市西]西湾路中段,三居(1)，四居(7),,总价待定,
富力君湖华庭,售罄,荔湾 - 流花路君湖一街1－4号、君湖二街1号（陆军总医院西行300米...,三居(3)，四居(3)，五居及以上(1),,"均价34,090元/m²",总价待定
保利星海小镇(别墅),在售,[南沙-黄阁]榄核镇镇南路南侧,四居(3),2018.02.06,488万元/套,
南沙奥园(商办),在售,[南沙-南沙湾]珠江东路(广州出海口),五居及以上(1),2017.04.11,"均价14,000元/m²",630万元
广州星河丹堤(别墅),在售,[南沙-金洲]黄山鲁森林公园内,不限(4)，三居(1)，五居及以上(2),2018.02.07,"867-2,000万元/套",
锦珠广场,在售,[南沙-明珠湾]环市大道西与大涌路口交汇处,不限(4),2017.04.06,"均价24,000元/m²","991-1,416万元"
碧桂园天玺湾,在售,[南沙-金洲]进港大道东段北侧,不限(2),2018.02.05,"1,030-1,820万元/套",
南沙奥园(别墅),在售,[南沙-南沙湾]珠江东路(广州出海口),五居及以上(1),2018.02.07,"1,350万元/套",
碧桂园海湾1号,售罄,[南沙-南沙湾]海港大道东,二居(1)，三居(4)，四居(1),2018.02.06,售价待定,总价待定
万科南方公元,售罄,[南沙-黄阁]黄阁大道南东侧,二居(1)，三居(3)，四居(1),2018.02.05,"均价12,000元/m²",总价待定
广州民间金融大厦,售罄,[越秀-北京路]长堤大马路316号,一居(4),,售价待定,总价待定
亿泉尚园,售罄,[天河-天河北]天河北路时代广场南侧20米,三居(3)，四居(2),,"均价41,975元/m²",总价待定
东方新世界,售罄,天河 - 中山大道西158号（天河公园与天河区政府旁）,二居(1)，三居(1)，五居及以上(3),,"均价40,000元/m²",总价待定
云岭雅筑,售罄,[白云-白云大道]南富悦街37号-59号,二居(1),,"均价30,799元/m²",总价待定
圣地摩坊公馆,售罄,[白云]广州大道北京溪梅岗路5号,一居(1)，三居(4),,"均价20,730元/m²",总价待定
邦华翠悦湾,售罄,[白云]同康路子嘉街2号,二居(1)，四居(1),,"均价21,276元/m²",总价待定
敏捷花城里,售罄,白云 - 浔峰洲路（四季花城南门，广佛高速泌冲出口）,二居(2)，三居(1),,"均价10,000元/m²",总价待定
狮城国际,在售,[花都-狮岭]狮岭大道东8号,一居(2)，二居(5)，三居(25)，四居(2),2017.06.13,"均价12,000元/m²",120-138万元
元邦山清水秀,在售,[花都-狮岭]山前大道芙蓉嶂旁,不限(7)，二居(1)，三居(1)，四居(1),2017.04.11,"均价8,500元/m²",128万元
清水蓝湾(别墅),在售,[花都-新机场]花东镇保良村溪河西路7号,三居(2),2017.03.15,131万元/套,
东方文德森岛湖,在售,花都 - 狮岭大道东63号（广清海布出口旁）,三居(3),2017.04.10,"均价15,000元/m²",137-161万元
尚轩103,在售,[番禺-大学城]中五路与中三横路交界,三居(2),2017.06.14,"均价42,000元/m²","1,092万元"
南天名苑,在售,[番禺-洛溪]洛溪岛西端,五居及以上(3),2017.04.06,"均价41,000元/m²","1,095-1,173万元"
南天名苑(别墅),在售,[番禺-洛溪]洛溪岛西端,五居及以上(3),2017.04.06,"1,335-1,430万元/套",
天颐华府,在售,[番禺-市桥]富怡路罗家村段6号,五居及以上(2),2017.02.21,"1,389-1,632万元/套",
大学小筑,在售,[番禺-大学城]大学城南区，岭南印象园正对面,四居(2),2017.06.09,"均价58,000元/m²","1,438万元"
兴业海逸半岛花园(别墅),售罄,[从化-江埔街]环市东路,二居(2)，三居(5)，四居(4),,总价待定,
叠翠峰,售罄,南沙 - 凤凰大道与丰泽西路交汇处（蕉门地铁站B出口）,二居(3)，三居(12)，四居(1),2018.02.09,售价待定,"25,500元/m²"
麓湖御景,售罄,[越秀-淘金]越秀区麓苑路39号,二居(2)，三居(1)，四居(1),,"均价30,000元/m²",总价待定
正佳东方国际广场,售罄,越秀 - 越秀区环市东路与淘金路交汇处花园酒店东侧,二居(3),,"均价33,033元/m²",总价待定
中海金沙湾(别墅),售罄,[白云-金沙洲]大桥以南建设大道1号,二居(2)，三居(8)，四居(1),,总价待定,
都市品格,售罄,白云 - 鹤龙一路521—553号（广州市司法学校对面）,一居(3)，二居(3)，三居(5)，四居(1)，五居及以上(1),,"均价17,238元/m²",总价待定
广物星港国际,待售,花都 - 新华迎宾大道东侧（广大附中斜对面）,不限(5),2017.04.11,"均价25,000元/m²",163万元
柏仑雍禾苑(别墅),售罄,[从化-街口]城峰路公安局大楼侧,不限(3)，二居(1)，三居(1)，五居及以上(3),,总价待定,
侨宏花园(别墅),售罄,[从化-温泉镇]温泉镇温泉西路22号,一居(3)，二居(1),,总价待定,
德怡花苑,售罄,[从化]旺城开发区南区,二居(1),,"均价8,250元/m²",总价待定
智富华轩,售罄,[从化]向阳大道,三居(2),,"均价10,952元/m²",总价待定
方圆明月山溪(别墅),售罄,[从化-温泉镇]明月山溪大道,不限(10)，一居(3)，二居(2)，三居(2)，四居(1),,总价待定,
瀚成华府(商办),售罄,[南沙]大岗镇潭灵大道东102-104号,三居(4),,售价待定,总价待定
逸涛湾(别墅),售罄,[南沙-蕉门河]进港大道牌坊前100米,二居(8)，三居(8),,总价待定,
珠光南沙御景(别墅),售罄,南沙 - 金隆路（南沙公安局对面、地税局旁边）,二居(1)，三居(14)，五居及以上(1),,总价待定,
颐和雅轩(别墅),售罄,越秀 - 应元路洪桂新街1、3、5号（明达大厦南侧）,不限(1)，一居(1)，三居(3),,总价待定,
利海假日轩(别墅),售罄,海珠 - 赤岗东路赤岗中学对面（地铁2号线赤岗站C1出口，步行5分钟即...,二居(6)，三居(2),,总价待定,
卡布奇诺(商办),售罄,[白云-南湖区]华远厂路段,一居(4)，三居(4)，四居(1),,"均价16,000元/m²",总价待定
秀山一品,售罄,[白云-三元里]走马岗路25号,不限(2)，二居(1)，三居(2)，四居(2),,"均价29,508元/m²",总价待定
星云轩,售罄,[白云]顺兴路1号,二居(1)，三居(3),,"均价21,774元/m²",总价待定
圣地摩坊公馆(别墅),售罄,[白云]广州大道北京溪梅岗路5号,一居(1)，三居(4),,总价待定,
豪利花园,在售,[花都-新机场]镜湖大道18号,二居(8)，三居(10),2017.06.21,"均价18,000元/m²",169万元
元邦山清水秀(别墅),在售,[花都-狮岭]山前大道芙蓉嶂旁,不限(7)，二居(1)，三居(1)，四居(1),2017.04.11,180万元/套,
宏润巴塞阳光(别墅),售罄,[从化-街口]向阳路22号（市规划局旁）,三居(2)，四居(1),,总价待定,
逸泉山庄(别墅),售罄,[从化-街口]神岗流溪河畔,二居(3)，五居及以上(2),,总价待定,
利泰花林湖畔,售罄,[从化-鳌头镇]明珠工业园内,三居(19),,售价待定,总价待定
上城湾畔(别墅),售罄,[从化-街口]流溪河畔市六中东侧,三居(2)，四居(3),,总价待定,
上城湾畔(商办),售罄,[从化-街口]流溪河畔市六中东侧,三居(2)，四居(3),,售价待定,总价待定
宏润巴塞阳光(商办),售罄,[从化-街口]向阳路22号（市规划局旁）,三居(2)，四居(1),,售价待定,总价待定
华标荔苑,售罄,[从化-太平镇]105国道旁（华软学院对面）,一居(1)，二居(2)，三居(2),2017.04.24,"均价7,200元/m²",总价待定
新光百德广场,售罄,从化 - 太平开发区福从路与105国道交界新光百德广场,不限(2),2017.03.15,"均价7,000元/m²",总价待定
君和名城(商办),待售,[黄埔-黄埔区府]大沙东路与丰乐北路交汇处,二居(1)，三居(1),2017.06.15,售价待定,总价待定
广州时代云图,售罄,南沙 - 南沙街双山大道与金隆路交汇处(地铁四号线金洲站东行500米),二居(1)，三居(2)，四居(1),,"均价14,000元/m²",总价待定
江尚东山,售罄,[越秀-东山]东湖路与大沙头路交叉口,三居(4)，五居及以上(1),,"均价46,000元/m²",总价待定
东山京士柏,售罄,[越秀-东山]东华东路558-598、1006-1044号,四居(2),,"均价43,230元/m²",总价待定
明月东山,售罄,[越秀-东山]明月一路2街2-8号,三居(2)，四居(1),,"均价36,534元/m²",总价待定
广州民间金融大厦(商办),售罄,[越秀-北京路]长堤大马路316号,一居(4),,"均价35,000元/m²",总价待定
倾城五星皇冠,售罄,[越秀-东风东]盘福路79号,一居(2),,"均价20,000元/m²",总价待定
珠江国际纺织城,售罄,[海珠]逸景路（中大商圈内）,不限(2),,售价待定,总价待定
纵横国际公寓,售罄,[海珠-赤岗]新港中路南毛纺厂宿舍区,不限(6),,"均价33,000元/m²",总价待定
馨晴轩,售罄,[海珠-江南西]万寿路素社六巷3号之1至9,一居(2)，二居(3)，三居(4),2017.06.14,"均价47,000元/m²",总价待定
利海假日轩,售罄,海珠 - 赤岗东路赤岗中学对面（地铁2号线赤岗站C1出口，步行5分钟即...,二居(6)，三居(2),,"均价29,819元/m²",总价待定
圣地摩坊公馆(商办),售罄,[白云]广州大道北京溪梅岗路5号,一居(1)，三居(4),,售价待定,总价待定
万科天河御品,售罄,[白云]广州大道北京溪路东行300米,二居(1)，三居(1),,"均价26,035元/m²",总价待定
深业江悦湾,售罄,[白云-金沙洲]彩滨北路,二居(2)，三居(7)，四居(5),2017.03.29,"均价25,000元/m²",总价待定
星汇金沙(别墅),售罄,白云 - 金沙洲西南面，万科idea爱地住区南侧,不限(2)，二居(2)，三居(5)，四居(3),2017.03.13,总价待定,
宏诚海岸,售罄,[从化-街口]河滨北路388号,三居(3),,"均价5,128元/m²",总价待定
大壮国际广场,待售,[黄埔-萝岗区府]开创大道与科丰路交汇处,不限(7),2018.02.07,"均价22,000元/m²",106-183万元
中鼎名汇,在售,黄埔 - 丰乐北路与大沙东路交汇（地铁五号线大沙东站D出口西行100米...,不限(6),2017.06.13,"均价26,000元/m²",127-177万元
水电广场,待售,[增城-新塘]广深大道西1号,三居(2),2017.03.07,售价待定,总价待定
颐和雅轩,售罄,越秀 - 应元路洪桂新街1、3、5号（明达大厦南侧）,不限(1)，一居(1)，三居(3),,"均价45,402元/m²",总价待定
保利世贸公寓,售罄,[海珠]新港东路1000号,一居(2)，三居(1),,"均价27,356元/m²",总价待定
可逸家园,售罄,[海珠-江南西]青柳大街,三居(3),,"均价34,222元/m²",总价待定
万科峯汇(商办),售罄,海珠 - 同福西路169-209号北侧（人民桥脚）,一居(3)，二居(1),2017.02.14,"均价30,000元/m²",总价待定
汇丽国际,在售,黄埔 - 水西路与香雪大道西交汇处（萝岗会议中心旁）,不限(3),2018.02.07,"均价18,000元/m²",169万元
云溪四季(别墅),待售,[增城-朱村]增城朱石路旁,三居(1)，四居(1),2018.02.07,总价待定,
新景豪庭,待售,[增城-新塘]广深大道西228号,不限(2),2017.04.05,售价待定,总价待定
富雅都市华庭,待售,[增城-新塘]汇太东路233号（发达岭市场旁）,二居(4)，三居(11),2018.02.07,售价待定,总价待定
中海联智汇城,在售,[增城-新塘]荔新大道与邵白路交界处,不限(3),2018.02.07,"均价15,000元/m²",50万元
广州挂绿湖碧桂园(商办),在售,增城 - 广州东·增城区政府旁，导航：挂绿湖碧桂园、碧桂园豪园,不限(1)，二居(1)，三居(4)，四居(1)，五居及以上(1),2018.02.06,"均价19,000元/m²",74万元
方圆越秀时光,售罄,越秀 - 东沙角路16-34号（地铁6号线团一大广场站）,不限(5),2017.04.05,售价待定,总价待定
东银广场(别墅),售罄,[海珠-东晓]东晓路38号（明珠花园对面）,不限(1)，三居(3),,总价待定,
东银广场(商办),售罄,[海珠-东晓]东晓路38号（明珠花园对面）,不限(1)，三居(3),,售价待定,总价待定
星品,售罄,[海珠-赤岗]新港东路北侧磨碟沙路东侧地段,二居(4)，三居(1),,"均价31,726元/m²",总价待定
中海橡园国际(商办),售罄,[海珠-工业大道]榕景路（沙园地铁站）,二居(3)，三居(1),,售价待定,总价待定
绿地滨江汇(别墅),售罄,[海珠-工业大道]石岗路,一居(3)，二居(2),,总价待定,
可逸家园(别墅),售罄,[海珠-江南西]青柳大街,三居(3),,总价待定,
新城国际寓,售罄,海珠 - 江南大道南与工业大道南交汇（第一金碧旁）,不限(8),2017.03.20,"均价30,000元/m²",总价待定
星河湾海怡半岛,在售,[番禺-洛溪]迎宾路沙溪大桥南岸,四居(8)，五居及以上(4),2017.06.15,"均价60,000元/m²","1,524-4,092万元"
港航中心,在售,[黄埔-黄埔区府]黄埔大道东983号,不限(4),2017.02.21,"均价31,000元/m²",171-270万元
凯得文化广场,待售,黄埔 - 大塱村开创大道（临近萝岗演艺中心）,三居(4)，四居(3),2018.02.07,"均价24,000元/m²",228万元
长风国际公寓,在售,[增城-新塘]新塘镇荔新十二路96号,不限(4),2018.02.07,"均价17,000元/m²",100-158万元
嘉御豪庭,在售,[增城-荔城]石滩大道南128号（倾城国际广场）,二居(2)，三居(5),2018.02.06,"均价16,000元/m²",133-213万元
石滩第一城,在售,[增城-新塘]石滩镇立新路56号（汽车站对面）,三居(3),2017.06.02,"均价16,500元/m²",163-198万元
合景花漫里,在售,[增城-新塘]新新大道中段,三居(2)，四居(1),2018.02.06,"均价18,000元/m²",172-210万元
保利东江首府,在售,[增城-新塘]江府大道2号,不限(1)，三居(8)，四居(1)，五居及以上(1),2018.02.07,"均价33,000元/m²","175-1,439万元"
源海仙村一号(别墅),在售,[增城-荔城]荔新大道与仙村大道交汇处,不限(1)，二居(1)，三居(2),2018.02.07,176-205万元/套,
中贸国际,在售,[增城-新塘]增城牛仔城北牛仔二路7号,不限(1),2017.04.10,"均价17,000元/m²",185万元
乐天峰公馆,在售,[增城-荔城]幸福路25号（中坚豪庭旁）,三居(5),2017.04.10,"均价22,000元/m²",187-293万元
公园里（春晓花园）,在售,增城 - 广汕公路与增江大道南交汇处（天恩小学对面）,二居(1)，三居(3),2018.02.06,"均价19,000元/m²",213-239万元
倾城五星皇冠(别墅),售罄,[越秀-东风东]盘福路79号,一居(2),,总价待定,
中环广场,售罄,越秀 - 中马路2、4号（环市东路和建设大马路交界）,三居(2),,"均价47,006元/m²",总价待定
东方新世界,售罄,天河 - 中山大道西158号（天河公园与天河区政府旁）,二居(1)，三居(1)，五居及以上(3),,"均价40,000元/m²",总价待定
越秀可逸江畔,售罄,[番禺-市桥]南城路（番禺中学旁）,不限(6)，一居(1)，二居(3)，三居(14)，四居(4)，五居及以上(7),2017.06.05,售价待定,总价待定
南浦时代,售罄,[番禺-华南]南浦地铁B出口,不限(5),2017.06.20,售价待定,总价待定
星河湾盛荟(商办),售罄,[番禺-华南]番禺区迎宾路沙溪大桥南岸,四居(6),,售价待定,总价待定
长隆旅游生态城,售罄,[番禺-华南]万博商圈,三居(5)，四居(2)，五居及以上(1),,售价待定,总价待定
华南新城(别墅),售罄,番禺 - 番禺南大路168号(华南快速干线番禺大桥东侧),二居(4)，三居(5)，四居(2),2017.04.11,总价待定,
黄埔万科中心,在售,[黄埔-黄埔区府]黄埔东路，黄埔客运站旁,不限(5),2018.02.06,"均价55,000元/m²",363万元
峰湖御境(别墅),在售,[黄埔-科学城]天鹿南路以东、牛头山南麓,五居及以上(1),2017.06.08,"1,200万元/套",
保利学府里,售罄,[黄埔-黄埔区府]蟹山路48号,二居(1)，三居(5),2018.01.26,"均价43,000元/m²",总价待定
水韵翔庭,售罄,[黄埔-科学城]开发大道锦绣路18-26号,二居(4)，三居(4)，四居(2),2017.09.21,"均价14,000元/m²",总价待定
锐丰中心,售罄,黄埔 - 开创大道与荔红二路香雪牌坊旁,不限(8),2018.02.06,"均价21,000元/m²",总价待定
御龙国际商寓(别墅),售罄,越秀 - 广园西路235号（广园西路立交桥西侧）,一居(2),,总价待定,
方圆E时光(商办),售罄,[天河-天河公园]广州信息港（网易旁边）,一居(2)，二居(1),,售价待定,总价待定
观山苑,售罄,[天河-天河北]粤垦路观峰北街8号,一居(4)，二居(5)，三居(2)，四居(1),2017.04.05,售价待定,总价待定
华景里,售罄,天河 - 华景东路信华花园北侧（华景公交车场南侧）,一居(2)，三居(7)，四居(3)，五居及以上(4),2016.11.16,售价待定,总价待定
保利香槟国际(别墅),售罄,[番禺-市桥]市良路与南城路交界处侧地块,一居(2)，三居(8)，四居(2),,总价待定,
悦尚公馆,售罄,番禺 - 大石街富丽商住区403号（群贤酒店旁）,一居(1)，二居(4)，三居(3),2017.06.20,"均价24,000元/m²",总价待定
奥园香雪华府,售罄,黄埔 - 开创大道与开萝路交汇处（临近地铁6号线香雪站）,三居(2),2018.02.06,"均价35,000元/m²",308-455万元
元邦明月星辉,售罄,[荔湾-陈家祠]文昌北路242-272号,四居(4),,"均价37,322元/m²",总价待定
中环广场(商办),售罄,越秀 - 中马路2、4号（环市东路和建设大马路交界）,三居(2),,售价待定,总价待定
保利中达广场,售罄,[天河-珠江新城]兴民路221号,一居(1)，二居(1)，三居(3),,"均价50,081元/m²",总价待定
翠屏领东天河(商办),售罄,[天河-东圃]天河区中山大道中珠村东环路21号,一居(2)，二居(3)，三居(2),,售价待定,总价待定
君临国际公寓(商办),售罄,天河 - 天河路230、232号（正佳广场东侧）,一居(2)，二居(2),,售价待定,总价待定
雅居乐剑桥郡,售罄,[番禺-华南]南村镇草堂村地段,三居(8)，四居(9),2017.03.23,"均价27,000元/m²",总价待定
广州雅居乐花园,售罄,[番禺-华南]兴南大道398号广州雅居乐花园,二居(1)，三居(2)，四居(2),,"均价20,213元/m²",总价待定
信基城,售罄,[番禺-华南]迎宾路与南大干线南交叉口的西面,三居(9)，四居(7)，五居及以上(1),,"均价19,628元/m²",总价待定
诺德名都,售罄,[番禺-华南]兴业大道西989号,二居(4)，三居(2),,"均价17,000元/m²",总价待定
正太广场,售罄,[番禺-市桥]禺山大道168号,二居(3)，三居(6),2017.04.06,"均价23,000元/m²",总价待定
大学城馨园,售罄,番禺 - 中五路63号（广州大学城中环西路和中五路交界）,三居(2)，四居(4),,"均价18,618元/m²",总价待定
广州绿地中央广场,售罄,[黄埔-科学城]科学大道与神舟路交汇处,不限(6),2018.02.05,"均价22,000元/m²",总价待定
万科东荟城,售罄,黄埔 - 科学城开泰大道与开源大道交汇处（广州植物园西侧）,一居(2)，二居(6)，三居(10)，四居(7),2018.02.06,"均价17,000元/m²",总价待定
岭南湾畔,售罄,[荔湾-环市西]西湾路东西两侧(水泥厂地块),三居(6),,"均价27,956元/m²",总价待定
邦华星际广场,售罄,[荔湾-芳村]龙溪中路96号,不限(8),2017.01.04,售价待定,总价待定
荔庭雅居(商办),售罄,[荔湾-中山八路]西华路30-38号,三居(2),,售价待定,总价待定
西湾阳光(别墅),售罄,[荔湾-环市西]长乐后街55—56号,二居(2)，三居(2),,总价待定,
富力唐宁公馆,售罄,[荔湾-环市西]西湾路中段,三居(1)，四居(7),,"均价26,378元/m²",总价待定
财富公馆(别墅),售罄,[荔湾-环市西]西湾路149号,一居(2),,总价待定,
财富公馆(商办),售罄,[荔湾-环市西]西湾路149号,一居(2),,售价待定,总价待定
荔庭雅居,售罄,[荔湾-中山八路]西华路30-38号,三居(2),,"均价4,931元/m²",总价待定
城西悦家,售罄,[荔湾-陈家祠]西华路白马涌边西华苑,二居(1)，三居(1),,"均价11,363元/m²",总价待定
美荔尚筑(别墅),售罄,荔湾 - 康王中路668号-680号（地铁1号线陈家祠站）,二居(2)，三居(1),,总价待定,
银汇华庭(别墅),售罄,天河 - 龙怡路113号（地铁华师站E出口）,一居(2)，二居(2),,总价待定,
祈福辉煌台,在售,花都 - 107国道东侧、布心路北侧、金钟路西侧（广清高速新华出口收费...,二居(2)，三居(3)，四居(4)，五居及以上(1),2017.04.05,"均价13,000元/m²",185万元
金沙御苑,售罄,[番禺-市桥]中良路32号,不限(1)，二居(2)，三居(14),,"均价13,000元/m²",总价待定
时代春树里,售罄,[黄埔-科学城]开源大道植树公园旁,三居(2)，四居(1),2017.11.14,"均价31,000元/m²",总价待定
万科柏悦湾(别墅),售罄,荔湾 - 荔湾松洲街坦尾村地段（桥中南路海角红楼旁）,三居(2),,总价待定,
中惠壁珑湾(商办),售罄,[南沙-蕉门河]南沙进港大道与凤凰大道交汇处,不限(2)，二居(2)，三居(10),,"均价22,000元/m²",总价待定
理想青年荟(别墅),售罄,天河 - 天河区东方三路35号（天河公园西门直入100米）,一居(4),,总价待定,
南华时代城,在售,[花都-区府]新华街工业大道18号,不限(2)，二居(1)，三居(12)，四居(1),2017.11.22,"均价21,000元/m²",221万元
碧桂园假日半岛(别墅),在售,[花都-新机场]山前旅游大道,不限(6)，三居(3)，四居(1)，五居及以上(1),2017.04.11,"232-1,815万元/套",
雅宝新城,在售,花都 - 平步大道中雅宝新城内（广清高速公路“海布”出入口旁）,一居(1)，二居(3)，三居(8)，四居(1),2017.06.13,"均价16,000元/m²",237-299万元
花语水岸,售罄,[荔湾-大坦沙]坦尾西海南路,二居(2)，三居(7)，四居(2)，五居及以上(1),2017.04.05,"均价28,000元/m²",总价待定
流花君庭,售罄,荔湾 - 流花路73号（德宝保龄球馆对面）,四居(3),,"均价38,957元/m²",总价待定
宏诚海岸,售罄,[从化-街口]河滨北路388号,三居(3),,"均价5,128元/m²",总价待定
中大城,售罄,南沙 - 环市大道西与双山大道交汇处（金洲地铁站旁）,二居(3)，三居(6)，四居(1),2018.02.06,"均价19,600元/m²",总价待定
佳润临江上品(商办),售罄,天河 - 临江大道681-683号（科韵路临江大道交汇处西北侧）,一居(3)，二居(2)，三居(1),,售价待定,总价待定
天马河公馆,在售,花都 - 风神大道与荔红路交汇（天马河国际公园内）,不限(4)，三居(11)，四居(2),2017.05.26,"均价13,500元/m²",243万元
龙津华府,售罄,荔湾 - 龙津西路338号（地铁陈家祠A出口300米）,二居(2)，三居(7),,"均价38,993元/m²",总价待定
柏仑雍禾苑,售罄,[从化-街口]城峰路公安局大楼侧,不限(3)，二居(1)，三居(1)，五居及以上(3),,售价待定,总价待定
欣荣宏国际商贸城,售罄,从化 - 从城大道111-113号(355省道与从化大道的交汇处),二居(2)，三居(4),,售价待定,总价待定
优山美墅,售罄,南沙 - 街道办事处九王庙村内，港前大道北以西、京珠高速公路以北,二居(8)，三居(9),,"均价9,714元/m²",总价待定
托斯卡纳mini home,售罄,[白云-白云大道]白云区白云堡立交北行1公里,一居(4)，二居(2),,"均价18,000元/m²",总价待定
